リーダー：【地上覇総長・翔山（ショウザン）】,0,0,4d1532eb778bddcb1f093bbb8c76ea66c44056f0311f0887b425f272785b9cab,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
進化ミニオン：【愚乱怒土地(グランドランド)】,6,0,2a67d7be180e1767baa04ec045eeb08c2bcff2677b977dbf1e849c405c51d849,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,3,,新カード(台帳に無し)
進化ミニオン：【裏雷怒乗込（リライドライド）】,3,0,ca8c672805b95bdff888a1cdecb24faeda54220540531cc4ea56b9664cb33a5d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,5,,新カード(台帳に無し)
進化ミニオン：【武羅須斗最終（ブラストラスト）】,5,0,15b20f162873e4a9d6c77d8c091287556312905d06968d2f4fe14ae8d6e4e55e,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,2,,新カード(台帳に無し)
ミニオン：【分那愚利（ブンナグリ）】,2,0,bdca73059c30271965200b0df78907402d3024e8b3170c763036a1328bcfff41,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,2,,新カード(台帳に無し)
ミニオン：【勝鼓美（カチコミ）】,2,0,b95682b458f8d1f3e5bf676f2dd9197ffd0858e9eb09cde924ffe465c41cd62b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【素手喧嘩（ステゴロ）】,6,0,f8be7eda8bf41bb33bc019db37796546a431d2da11409b7a0a3e0915b47d07f2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,2,,新カード(台帳に無し)
ミニオン：勝阿外（カツアゲ）】,9,0,7331e533c301842f06d0dfb4bba1c8f1aae523e8204a9ee912b7cfb00f2b1703,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,3,,新カード(台帳に無し)
スペル：【仏恥義理（ブッチギリ）】,2,0,70ef29fc2b7b43da09c905254b3025f5ba7d08d302ce3ea435ddd0206c5ea694,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【喧嘩上等（ケンカジョウトウ）】,6,0,b83848b73d719917295ba0f3df2ec81976b0ccef64a83e3b52f17077380f5706,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【俺等地上覇夜露死苦（セカイヲスベシモノ）】,9,0,f16b0005699f6604410bc0b2c089a013915fdd9ed1f6fda4e746ac3f25e41efc,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
