スペル：【血の対価】,3,0,026519269e3fde15f55e2ac26ddd4a47c9543349ce604dc86996cd815abb521a,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0065,
スペル：【再起の炎陣】,3,0,8b717a33264deceff5b72e0c7306f01f5dfc530ce92e9b7af116eb4bc6a4796f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0052,
スペル：【命喰いの火種】,2,0,cf74488f1ccff4e72250cc478c0d17ffff0681a90511d86f19ccf475780c34c3,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0060,
ウェポン：【反転の炎鏡】,3,0,c5b582cb6da96f8624fccfafae4e10a7744beb0b63d3413e09ad794e93dd9f37,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,,QTE-0048,
リーダー：【機神兵長茶爺】,0,0,814128a9f5ccca72811583d7b0d93485f318d4274fb902792be8adc883f96732,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
進化ミニオン：【不敗鉄人闘太】,5,0,99d6c19d78b701c4bba4a11b554b4a60dba10f1084012fd1db2b9b91a8a614e3,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,0,0,,新カード(台帳に無し)
進化ミニオン：【追撃鉄人連太】,2,0,9a4acdf773175f3be014ca7512d5f4e41b7f04e600d3ae605051459df9fcd3ad,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,5,,新カード(台帳に無し)
進化ミニオン：【飛翔鉄人走太】,3,0,c38db81fb32dbf99c9388220fb3a7797f702719e6acc16f989f744a32d2e9de9,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【支援盾機狸】,0,0,0ceef718c05b58e44aed430d2e053eb47afc112a0350afa2dfaf49411a2e8878,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【乱戦鉄機狼】,1,0,3963ae967ed487c18b1c52fb5f8365501e71d7808a3e461e0cd41ce6536ca1ae,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【砲台鉄機虎】,5,0,625ae45220620c024d535cedafa1bac0d3984e219258e4622d020fca33bb8908,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,1,,新カード(台帳に無し)
スペル：【ラスト・アタック】,1,0,5c154f8cebdc53e976e1d8a8cbbea7f33d74a3a59e88d274abd3d78650366c95,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【リペア・チューナー】,2,0,d0c2adffcb5617c41ac5edd92dad51d7d891375381da1323d3f32e0df9536728,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【アイアン・リターン】,2,0,bf847d9adc25e42f214285e01ded2b9bf109ae6ad72626608fee629b6a809755,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【ドレイン・ブラスト】,3,0,f613982c30f23d279b07ecad81e50152601286f382626b7fa3b99ff31936d851,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
