ミニオン：【平和の結界】,7,0,bf9eb731142f6cc7b7c2c37aad61e379de62e65b5cb832691ce03948f73b79cd,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,5,QTE-0095,
ミニオン：【断罪の大天使】,10,0,ad2aae553fe14c597a671332e0ce2f9d9a67940d5734ae7d046272a0353fab95,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,8,8,QTE-0096,
ミニオン：【創世神 ゾディアックアイリス】,11,0,4b7be050f6e63e9b1aebe5d1dccd21effa278623a2e54e8d3cf17949a0fba4b6,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,11,11,QTE-0107,
スペル：【聖光の武装解除】,2,0,ac22675093b8110d7cf10fc47b2d41930583844122c907f04069e1c7900a7c60,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0091,
スペル：【運命のリセット】,3,0,8014a8d464840b9b8a87fd230a5204d0a2010af2fc7430babfaed9b8435ea100,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0014,
ウェポン：【詠唱の宝珠】,1,0,367c167f4dfdf00fe1e27efa57b6176865f4438eb6c13a833d737fb1fb74eec0,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,,QTE-0106,
リーダー：【英皇アントマルエル】,0,0,71d07ed6335e02f1530545075978f7e1e5b90a23cde99318783cb8d0386156d0,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
進化ミニオン：【英霊・ニュウキロ】,5,0,c8bde91e1ca306ab31458b920c2bb5a3c10fbd08768587f322fc370cbed73932,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,5,,新カード(台帳に無し)
進化ミニオン：【英霊・コレキ】,2,0,3b74c174e7ae41583b3ae4209ff15e0690a9f5a9561a4fbb0902e873df5917d6,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,,新カード(台帳に無し)
進化ミニオン：【英霊・タイガラム】,7,0,c5c6650d675c53e43dc2829ffbb003662e4bd403f995f6909403719aac77a7b2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,6,,新カード(台帳に無し)
ミニオン：【光霊・ミルーア】,2,0,4973818f7faeda575fb2b648999392781567f6d4815c0072bec0d7175fede019,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,,新カード(台帳に無し)
ミニオン：【光霊・テングスン】,2,0,1155c5c41f9ce35439a805f549039ae6d17715f3e82156de2e4e2388462a0843,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,1,,新カード(台帳に無し)
ミニオン：【光霊・ネフラ】,3,0,4bd474a1584e6fc4a726e7cbbc70cc6f7463a7c73440f33e226116e9bcdcb44d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,1,,新カード(台帳に無し)
ミニオン：【光霊・モアニール】,3,0,79e8aa14d79108161a7aa187025f262d23dffa53799a83b522d5d30f0eb2eaee,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,5,,新カード(台帳に無し)
スペル：【英術・グラーニス】,2,0,e9f49b00289993b138ac2082b4df94f21c2d480ffb3f6cfd23e80ee5e85e874a,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【英術・バンユー】,5,0,e56dd5f2e9994e6eedb11f1aa6d154dcbad9590c795faf2ef1558271d73a3a51,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
スペル：【英術・スケアロック】,6,0,71bfe194a4836449501c34556137c1996cfb3f8eb8e2c303451d531d7fed29b1,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
